hour,day,t_db_C,t_wb_C,w_oa_kgkg,rh,ghi_Wm2,occ,q_total_kW,q_sensible_kW,q_latent_kW,q_oa_kW,shr
4927,205,27.7,26.07,0.02083,0.88,0.0,0.05,1024.96,476.89,548.07,481.49,0.465
4928,205,28.0,26.5,0.02146,0.89,18.0,0.525,1984.02,1024.15,959.87,811.57,0.516
4929,205,28.0,25.79,0.02021,0.84,149.0,1.0,2925.57,1706.72,1218.85,1004.07,0.583
4930,205,28.8,25.96,0.02015,0.8,310.0,1.0,3166.8,1954.57,1212.23,1026.02,0.617
4931,205,29.6,25.78,0.0195,0.74,452.0,1.0,3327.7,2178.55,1149.15,997.72,0.655
4932,205,30.3,25.94,0.01947,0.71,557.0,1.0,3497.23,2350.33,1146.9,1020.09,0.672
4933,205,31.0,25.73,0.01884,0.66,617.0,1.0,3550.15,2464.69,1085.46,989.77,0.694
4934,205,31.5,26.18,0.0194,0.66,626.0,1.0,3643.59,2503.57,1140.01,1055.72,0.687
4935,205,32.0,26.1,0.01904,0.63,876.0,1.0,3956.73,2851.69,1105.03,1042.0,0.721
4936,205,31.0,25.21,0.01798,0.63,495.0,1.0,3314.68,2313.11,1001.58,915.11,0.698
4937,205,30.9,25.64,0.01877,0.66,364.0,1.0,3219.24,2140.78,1078.46,980.06,0.665
4938,205,30.2,25.68,0.01912,0.7,206.0,1.0,3014.9,1902.68,1112.21,985.73,0.631
4939,205,29.4,25.43,0.01904,0.73,55.0,0.5,1876.47,1112.48,763.99,680.67,0.593
4940,205,28.7,25.41,0.01929,0.77,1.0,0.05,990.45,520.04,470.4,436.29,0.525
4941,205,28.6,25.47,0.01941,0.78,0.0,0.05,991.29,514.73,476.56,439.54,0.519
4942,205,28.4,25.43,0.01941,0.79,0.0,0.05,984.15,507.47,476.69,436.44,0.516
4943,205,28.3,25.49,0.01955,0.8,0.0,0.05,987.0,503.45,483.55,440.25,0.51
4944,206,28.1,25.45,0.01957,0.81,0.0,0.05,980.53,496.19,484.34,437.67,0.506
4945,206,28.0,25.06,0.01895,0.79,0.0,0.05,945.61,492.18,453.43,411.7,0.52
4946,206,27.7,25.21,0.01934,0.82,0.0,0.05,954.78,481.65,473.12,422.42,0.504
4947,206,27.5,25.31,0.01961,0.84,0.0,0.05,961.02,474.31,486.71,429.93,0.494
4948,206,27.4,25.36,0.01973,0.85,0.0,0.05,963.06,470.22,492.84,433.16,0.488
4949,206,27.2,25.45,0.01997,0.87,0.0,0.05,967.68,462.91,504.77,439.36,0.478
4950,206,27.6,25.41,0.01973,0.84,0.0,0.05,967.96,475.25,492.71,436.26,0.491
4951,206,28.0,25.79,0.02019,0.84,0.0,0.05,1003.93,487.95,515.97,461.0,0.486
4952,206,27.9,25.26,0.01933,0.81,18.0,0.525,1824.03,1021.17,802.86,674.75,0.56
4953,206,28.9,25.44,0.01922,0.76,149.0,1.0,2876.58,1754.17,1122.41,949.56,0.61
4954,206,30.0,25.5,0.01883,0.7,311.0,1.0,3103.93,2019.21,1084.72,954.3,0.651
4955,206,30.9,25.65,0.01869,0.66,453.0,1.0,3319.91,2248.9,1071.01,973.42,0.677
4956,206,31.0,24.5,0.01677,0.59,561.0,1.0,3278.37,2394.11,884.26,810.7,0.73
4957,206,30.9,25.64,0.01871,0.66,618.0,1.0,3536.29,2463.43,1072.86,975.08,0.697
4958,206,30.9,25.64,0.01873,0.66,628.0,1.0,3552.1,2477.38,1074.73,976.73,0.697
4959,206,31.0,25.21,0.01796,0.63,586.0,1.0,3429.42,2429.63,999.79,913.52,0.708
4960,206,30.5,25.11,0.01801,0.65,367.0,1.0,3128.43,2123.82,1004.61,900.41,0.679
4961,206,30.0,24.84,0.01778,0.66,139.0,1.0,2788.41,1806.02,982.39,863.23,0.648
4962,206,29.3,24.7,0.01786,0.69,131.0,1.0,2749.47,1759.73,989.75,845.41,0.64
4963,206,28.7,24.79,0.01824,0.73,46.0,0.5,1777.06,1070.91,706.14,613.9,0.603
4964,206,28.0,24.61,0.01823,0.76,1.0,0.05,912.89,495.93,416.96,382.96,0.543
4965,206,28.0,24.76,0.01848,0.77,0.0,0.05,923.05,493.62,429.43,392.79,0.535
4966,206,28.0,25.06,0.01895,0.79,0.0,0.05,946.17,492.73,453.43,411.7,0.521
4967,206,27.6,24.97,0.01899,0.81,0.0,0.05,933.9,478.85,455.05,406.58,0.513
4968,207,27.4,24.64,0.01852,0.8,0.0,0.05,902.89,471.37,431.52,384.83,0.522
4969,207,27.1,24.36,0.01819,0.8,0.0,0.05,875.36,460.62,414.73,366.79,0.526
4970,207,26.9,24.02,0.01774,0.79,0.0,0.05,845.12,453.09,392.03,345.7,0.536
4971,207,26.0,23.88,0.01789,0.84,0.0,0.05,822.29,422.59,399.7,337.33,0.514
4972,207,26.2,23.22,0.0168,0.78,0.0,0.05,772.31,427.76,344.55,297.06,0.554
4973,207,26.4,22.97,0.01633,0.75,0.0,0.05,754.25,433.24,321.01,281.71,0.574
4974,207,26.0,23.88,0.01789,0.84,0.0,0.05,819.0,419.31,399.7,337.33,0.512
4975,207,26.5,24.36,0.01844,0.84,0.0,0.05,862.34,434.76,427.58,367.31,0.504
4976,207,27.0,25.25,0.01971,0.87,18.0,0.525,1809.57,978.81,830.77,675.75,0.541
4977,207,28.0,25.35,0.01943,0.81,150.0,1.0,2847.26,1704.66,1142.6,936.2,0.599
4978,207,29.1,25.63,0.01943,0.76,311.0,1.0,3111.38,1968.46,1142.92,974.78,0.633
4979,207,30.1,25.76,0.01922,0.71,454.0,1.0,3327.33,2204.61,1122.72,991.6,0.663
4980,207,30.5,25.62,0.01883,0.68,632.0,1.0,3539.31,2455.17,1084.14,971.19,0.694
4981,207,30.9,25.47,0.01842,0.65,763.0,1.0,3689.96,2645.48,1044.48,949.82,0.717
4982,207,31.3,25.48,0.01826,0.63,824.0,1.0,3774.98,2746.02,1028.97,949.93,0.727
4983,207,31.6,25.56,0.0183,0.62,849.0,1.0,3827.96,2795.25,1032.71,963.71,0.73
4984,207,32.0,26.1,0.01904,0.63,744.0,1.0,3787.88,2682.84,1105.03,1042.0,0.708
4985,207,31.0,25.73,0.01886,0.66,547.0,1.0,3467.55,2380.21,1087.34,991.44,0.686
4986,207,31.0,25.73,0.01886,0.66,311.0,1.0,3165.65,2078.31,1087.34,991.44,0.657
4987,207,29.8,24.66,0.01755,0.66,77.0,0.5,1813.92,1157.59,656.33,598.82,0.638
4988,207,28.6,23.91,0.01686,0.68,1.0,0.05,864.67,517.18,347.48,337.8,0.598
4989,207,28.4,24.36,0.01766,0.72,0.0,0.05,896.74,508.48,388.27,366.74,0.567
4990,207,28.3,24.73,0.01831,0.75,0.0,0.05,925.3,504.32,420.98,390.93,0.545
4991,207,28.1,25.0,0.01882,0.78,0.0,0.05,943.59,496.95,446.64,407.95,0.527
4992,208,27.9,25.11,0.01909,0.8,0.0,0.05,949.66,489.56,460.11,415.37,0.516
4993,208,27.7,25.07,0.01912,0.81,0.0,0.05,943.99,482.15,461.83,413.52,0.511
4994,208,27.5,25.17,0.01937,0.83,0.0,0.05,949.29,474.74,474.55,420.35,0.5
4995,208,27.0,24.83,0.01903,0.84,0.0,0.05,914.7,457.48,457.22,398.68,0.5
4996,208,26.8,24.92,0.01928,0.86,0.0,0.05,919.81,449.86,469.95,405.51,0.489
4997,208,26.7,24.82,0.01916,0.86,0.0,0.05,909.6,445.54,464.06,399.27,0.49
4998,208,27.0,24.83,0.01905,0.84,0.0,0.05,912.63,454.43,458.21,399.46,0.498
4999,208,27.1,25.07,0.01938,0.85,0.0,0.05,931.99,457.07,474.92,414.24,0.49
5000,208,27.3,25.26,0.01962,0.85,18.0,0.525,1817.89,994.11,823.78,677.4,0.547
5001,208,28.2,25.69,0.01996,0.82,150.0,1.0,2911.22,1717.45,1193.77,988.7,0.59
5002,208,29.2,26.03,0.02012,0.78,311.0,1.0,3185.73,1975.87,1209.86,1037.83,0.62
5003,208,30.1,26.4,0.02038,0.75,454.0,1.0,3442.15,2206.63,1235.53,1092.0,0.641
5004,208,30.8,26.23,0.01979,0.7,689.0,1.0,3722.77,2545.51,1177.26,1064.51,0.684
5005,208,31.6,26.27,0.01952,0.66,849.0,1.0,3944.7,2793.6,1151.1,1069.07,0.708
5006,208,32.3,26.18,0.01908,0.62,911.0,1.0,4019.9,2911.12,1108.78,1055.77,0.724
5007,208,32.0,26.09,0.01906,0.63,864.0,1.0,3944.32,2837.39,1106.93,1043.68,0.719
5008,208,31.7,26.0,0.01906,0.64,739.0,1.0,3769.58,2663.15,1106.43,1032.79,0.706
5009,208,31.4,26.09,0.01935,0.66,548.0,1.0,3538.62,2403.85,1134.76,1047.57,0.679
5010,208,30.7,25.97,0.01942,0.69,311.0,1.0,3206.21,2064.56,1141.65,1029.34,0.644
5011,208,29.9,25.73,0.01935,0.72,83.0,0.5,1957.76,1170.77,786.99,712.74,0.598
5012,208,29.2,25.56,0.01936,0.75,2.0,0.05,1013.4,539.35,474.06,447.17,0.532
5013,208,28.8,25.65,0.01967,0.78,0.0,0.05,1012.38,523.01,489.37,452.84,0.517
5014,208,28.5,25.67,0.01983,0.8,0.0,0.05,1009.86,512.35,497.51,454.45,0.507
5015,208,28.1,25.59,0.01984,0.82,0.0,0.05,996.29,498.34,497.95,448.4,0.5
5016,209,28.0,25.93,0.02048,0.85,0.0,0.05,1024.67,494.04,530.63,472.55,0.482
5017,209,28.0,26.5,0.02148,0.89,0.0,0.05,1074.08,493.1,580.98,512.24,0.459
5018,209,27.6,26.53,0.0217,0.92,0.0,0.05,1071.19,479.16,592.03,514.55,0.447
5019,209,27.3,26.37,0.02155,0.93,0.0,0.05,1052.76,468.36,584.4,503.73,0.445
5020,209,27.0,26.21,0.02142,0.94,0.0,0.05,1035.28,457.51,577.76,493.7,0.442
5021,209,27.3,26.37,0.02157,0.93,0.0,0.05,1051.81,466.29,585.52,504.61,0.443
5022,209,27.3,26.37,0.02155,0.93,0.0,0.05,1049.96,465.56,584.4,503.73,0.443
5023,209,27.2,26.4,0.02166,0.94,0.0,0.05,1051.51,461.65,589.85,506.43,0.439
5024,209,27.2,26.4,0.02166,0.94,7.0,0.05,1059.88,470.03,589.85,506.43,0.443
5025,209,23.0,23.0,0.01781,1.0,57.0,0.15,970.13,512.25,457.88,339.6,0.528
5026,209,23.0,23.0,0.01781,1.0,119.0,0.15,1046.59,588.71,457.88,339.6,0.563
5027,209,24.1,23.98,0.01887,0.99,173.0,0.15,1192.33,675.6,516.73,388.89,0.567
5028,209,25.9,24.73,0.01935,0.91,355.0,0.15,1513.05,970.06,542.98,442.46,0.641
5029,209,27.6,25.26,0.01953,0.83,519.0,0.15,1792.3,1239.29,553.01,481.13,0.691
5030,209,29.4,25.75,0.01961,0.75,630.0,0.15,2002.84,1445.11,557.72,517.32,0.722
5031,209,29.7,26.03,0.01997,0.75,588.0,0.15,1980.8,1403.51,577.29,538.51,0.709
5032,209,30.0,25.5,0.01893,0.7,498.0,0.05,1640.24,1188.01,452.24,442.78,0.724
5033,209,30.5,26.28,0.02007,0.72,366.0,0.05,1546.77,1036.81,509.96,496.28,0.67
5034,209,29.7,26.03,0.01997,0.75,208.0,0.05,1314.32,809.69,504.62,479.27,0.616
5035,209,29.0,25.99,0.02019,0.79,56.0,0.05,1108.48,592.81,515.66,476.77,0.535
5036,209,28.0,26.5,0.0215,0.89,1.0,0.05,1072.03,489.93,582.1,513.12,0.457
5037,209,28.0,25.79,0.02025,0.84,0.0,0.05,1007.55,488.44,519.12,463.48,0.485
5038,209,28.0,25.79,0.02023,0.84,0.0,0.05,1006.32,488.26,518.07,462.65,0.485
5039,209,27.7,25.64,0.02012,0.85,0.0,0.05,990.35,478.26,512.09,453.14,0.483
5040,210,27.0,25.25,0.01975,0.87,0.0,0.05,948.62,454.97,493.65,427.4,0.48
5041,210,26.3,24.85,0.01938,0.89,0.0,0.05,906.09,431.29,474.8,401.33,0.476
5042,210,25.7,24.53,0.01913,0.91,0.0,0.05,873.03,410.55,462.48,382.02,0.47
5043,210,25.0,22.79,0.01668,0.83,0.0,0.05,724.68,386.3,338.38,272.99,0.533
5044,210,24.0,23.26,0.01782,0.94,0.0,0.05,748.14,351.95,396.19,302.54,0.47
5045,210,23.7,23.46,0.01826,0.98,0.0,0.05,763.29,344.96,418.34,320.0,0.452
5046,210,24.1,23.85,0.01872,0.98,0.0,0.05,792.85,351.4,441.45,339.82,0.443
5047,210,24.6,24.35,0.0193,0.98,0.0,0.05,837.51,366.42,471.08,371.18,0.438
5048,210,25.0,24.75,0.01979,0.98,7.0,0.05,883.04,387.65,495.39,396.75,0.439
5049,210,26.3,25.12,0.01985,0.91,95.0,0.15,1218.2,647.61,570.59,471.94,0.532
5050,210,27.7,25.5,0.01987,0.84,261.0,0.15,1481.57,909.61,571.96,498.22,0.614
5051,210,29.0,25.84,0.0199,0.78,456.0,0.15,1779.81,1206.15,573.66,522.99,0.678
5052,210,29.7,26.03,0.01993,0.75,562.0,0.15,1943.32,1368.3,575.02,536.67,0.704
5053,210,30.3,26.1,0.01982,0.72,622.0,0.15,2037.1,1468.16,568.94,542.56,0.721
5054,210,31.0,26.41,0.02006,0.7,631.0,0.15,2088.64,1506.18,582.46,566.06,0.721
5055,210,31.0,26.41,0.02008,0.7,882.0,0.15,2414.01,1830.41,583.61,566.99,0.758
5056,210,30.8,26.23,0.01985,0.7,694.0,0.05,1968.91,1470.41,498.5,492.05,0.747
5057,210,30.6,26.04,0.01963,0.7,367.0,0.05,1533.74,1045.98,487.76,480.39,0.682
5058,210,29.9,26.05,0.01993,0.74,208.0,0.05,1322.93,820.3,502.63,480.9,0.62
5059,210,29.2,26.03,0.02018,0.78,56.0,0.05,1118.47,602.99,515.48,479.82,0.539
5060,210,28.5,25.82,0.02012,0.81,1.0,0.05,1022.1,509.59,512.51,466.28,0.499
5061,210,28.2,25.69,0.02,0.82,0.0,0.05,1004.18,498.12,506.06,456.39,0.496
5062,210,28.0,25.79,0.02025,0.84,0.0,0.05,1010.19,491.08,519.12,463.48,0.486
5063,210,26.7,25.1,0.01964,0.88,0.0,0.05,936.18,447.89,488.29,418.37,0.478
5064,211,25.3,24.54,0.01929,0.94,0.0,0.05,870.85,400.68,470.16,381.67,0.46
5065,211,24.0,24.0,0.01897,1.0,0.0,0.05,810.46,356.06,454.39,348.43,0.439
5066,211,24.3,24.05,0.01891,0.98,0.0,0.05,814.63,363.39,451.24,350.75,0.446
5067,211,24.4,24.28,0.01925,0.99,0.0,0.05,832.94,364.68,468.26,365.76,0.438
5068,211,24.5,24.38,0.01937,0.99,0.0,0.05,840.58,366.31,474.28,372.1,0.436
5069,211,24.6,24.48,0.01951,0.99,0.0,0.05,849.56,368.22,481.34,379.27,0.433
5070,211,24.7,24.45,0.0194,0.98,0.0,0.05,846.48,370.38,476.1,376.74,0.438
5071,211,24.8,24.42,0.01932,0.97,0.0,0.05,844.54,372.75,471.79,374.94,0.441
5072,211,24.9,24.4,0.01923,0.96,18.0,0.525,1679.05,883.73,795.32,592.08,0.526
5073,211,26.9,25.16,0.01961,0.87,151.0,1.0,2802.6,1642.3,1160.3,913.66,0.586
5074,211,29.0,26.74,0.02146,0.84,312.0,1.0,3298.41,1957.95,1340.47,1147.11,0.594
5075,211,29.1,26.24,0.02051,0.8,456.0,1.0,3397.46,2149.78,1247.68,1068.01,0.633
5076,211,30.0,25.5,0.01887,0.7,564.0,1.0,3424.99,2336.52,1088.47,957.64,0.682
5077,211,30.0,25.5,0.01887,0.7,624.0,1.0,3504.03,2415.56,1088.47,957.64,0.689
5078,211,30.8,25.38,0.01835,0.65,633.0,1.0,3507.82,2470.19,1037.63,940.24,0.704
5079,211,32.0,25.37,0.01782,0.59,592.0,1.0,3467.46,2481.57,985.89,935.95,0.716
5080,211,31.0,25.73,0.01886,0.66,500.0,1.0,3401.82,2314.48,1087.34,991.44,0.68
5081,211,31.2,25.03,0.01761,0.61,369.0,1.0,3124.54,2158.32,966.22,890.6,0.691
5082,211,30.3,24.76,0.01754,0.64,209.0,1.0,2866.57,1908.11,958.46,852.37,0.666
5083,211,29.1,24.68,0.01791,0.7,56.0,0.5,1780.32,1098.22,682.1,603.35,0.617
5084,211,28.8,24.73,0.01809,0.72,1.0,0.05,930.34,520.51,409.83,390.14,0.559
5085,211,28.5,24.92,0.01853,0.75,0.0,0.05,941.2,509.09,432.11,402.91,0.541
5086,211,28.2,25.09,0.01895,0.78,0.0,0.05,952.14,498.8,453.34,414.83,0.524
5087,211,27.9,25.26,0.01933,0.81,0.0,0.05,960.91,488.38,472.53,425.16,0.508
5088,212,27.6,25.41,0.01971,0.84,0.0,0.05,969.54,477.86,491.69,435.45,0.493
5089,212,27.2,25.31,0.01971,0.86,0.0,0.05,955.75,463.96,491.79,429.13,0.485
5090,212,27.0,25.39,0.01996,0.88,0.0,0.05,960.93,456.48,504.45,435.91,0.475
5091,212,26.8,25.34,0.01995,0.89,0.0,0.05,952.97,449.0,503.97,432.33,0.471
5092,212,26.7,25.37,0.02006,0.9,0.0,0.05,954.28,444.8,509.49,435.08,0.466
5093,212,26.7,25.37,0.02006,0.9,0.0,0.05,953.43,443.94,509.49,435.08,0.466
5094,212,26.7,25.51,0.02029,0.91,0.0,0.05,964.31,443.2,521.11,444.24,0.46
5095,212,27.0,25.53,0.0202,0.89,0.0,0.05,968.68,452.4,516.27,445.23,0.467
5096,212,27.1,26.04,0.02101,0.92,14.0,0.525,1905.91,979.28,926.63,760.28,0.514
5097,212,28.0,26.5,0.02141,0.89,135.0,1.0,3022.27,1686.68,1335.59,1107.97,0.558
5098,212,29.0,26.74,0.02142,0.84,298.0,1.0,3283.89,1947.71,1336.19,1143.3,0.593
5099,212,29.2,26.64,0.02114,0.82,445.0,1.0,3456.88,2147.5,1309.37,1126.4,0.621
5100,212,30.0,26.31,0.02022,0.75,556.0,1.0,3551.85,2332.08,1219.77,1074.5,0.657
5101,212,26.0,24.56,0.01897,0.89,619.0,1.0,3305.54,2207.77,1097.77,826.69,0.668
5102,212,26.4,24.12,0.01812,0.83,629.0,1.0,3255.61,2239.86,1015.75,767.61,0.688
5103,212,26.7,24.12,0.01802,0.81,585.0,1.0,3203.38,2197.96,1005.42,768.86,0.686
5104,212,27.0,24.11,0.01788,0.79,491.0,1.0,3084.45,2092.25,992.2,767.54,0.678
5105,212,28.4,25.28,0.0192,0.78,354.0,1.0,3108.79,1988.41,1120.38,930.35,0.64
5106,212,27.0,24.83,0.01905,0.84,192.0,1.0,2814.54,1708.93,1105.61,868.48,0.607
5107,212,27.0,24.11,0.01788,0.79,46.0,0.5,1669.78,989.62,680.15,549.38,0.593
5108,212,26.2,24.34,0.01859,0.86,1.0,0.05,861.94,426.84,435.1,368.44,0.495
5109,212,26.0,24.56,0.01903,0.89,0.0,0.05,875.29,418.22,457.08,382.56,0.478
5110,212,26.0,23.88,0.01791,0.84,0.0,0.05,818.04,417.41,400.62,338.06,0.51
5111,212,26.0,24.56,0.01901,0.89,0.0,0.05,872.81,416.72,456.09,381.78,0.477
5112,213,26.0,24.56,0.01899,0.89,0.0,0.05,871.23,416.12,455.11,381.01,0.478
5113,213,25.0,24.24,0.01889,0.94,0.0,0.05,833.24,382.8,450.44,361.32,0.459
5114,213,25.4,24.76,0.0196,0.95,0.0,0.05,880.74,394.85,485.89,395.66,0.448
5115,213,25.0,25.0,0.02016,1.0,0.0,0.05,895.41,381.05,514.35,411.69,0.426
5116,213,25.0,25.0,0.02018,1.0,0.0,0.05,895.62,380.22,515.4,412.52,0.425
5117,213,25.0,24.5,0.01935,0.96,0.0,0.05,852.87,379.5,473.37,379.39,0.445
5118,213,25.0,24.24,0.01893,0.94,0.0,0.05,831.27,378.88,452.39,362.86,0.456
5119,213,25.1,24.47,0.01926,0.95,0.0,0.05,850.45,381.62,468.83,377.42,0.449
5120,213,25.2,24.69,0.01959,0.96,15.0,0.525,1713.64,891.89,821.76,622.31,0.52
5121,213,27.1,25.35,0.01985,0.87,135.0,1.0,2815.27,1631.72,1183.55,941.32,0.58
5122,213,29.0,26.0,0.02012,0.79,299.0,1.0,3151.29,1941.07,1210.22,1031.19,0.616
5123,213,29.7,26.34,0.02045,0.77,447.0,1.0,3411.35,2169.02,1242.33,1084.13,0.636
5124,213,30.0,26.31,0.02026,0.75,557.0,1.0,3551.56,2327.76,1223.8,1078.09,0.655
5125,213,31.0,26.41,0.02002,0.7,619.0,1.0,3661.0,2460.94,1200.06,1091.76,0.672
5126,213,29.0,25.22,0.01885,0.74,630.0,1.0,3460.62,2374.24,1086.38,920.97,0.686
5127,213,28.0,25.05,0.01899,0.79,585.0,1.0,3365.93,2265.74,1100.19,898.46,0.673
5128,213,28.0,25.79,0.02023,0.84,490.0,1.0,3364.84,2143.97,1220.87,1005.86,0.637
5129,213,28.3,25.93,0.02037,0.83,354.0,1.0,3219.19,1985.08,1234.1,1028.08,0.617
5130,213,28.0,25.05,0.01899,0.79,217.0,1.0,2894.32,1794.12,1100.19,898.46,0.62
5131,213,28.0,25.05,0.01899,0.79,56.0,0.5,1806.92,1046.1,760.82,643.09,0.579
5132,213,27.6,25.55,0.01999,0.85,1.0,0.05,981.05,475.07,505.98,446.72,0.484
5133,213,28.0,25.79,0.02021,0.84,0.0,0.05,1003.7,486.69,517.02,461.83,0.485
5134,213,28.0,25.79,0.02019,0.84,0.0,0.05,1002.71,486.74,515.97,461.0,0.485
5135,213,27.8,25.74,0.0202,0.85,0.0,0.05,996.37,480.23,516.15,457.94,0.482
5136,214,28.0,25.79,0.02019,0.84,0.0,0.05,1002.68,486.71,515.97,461.0,0.485
5137,214,27.0,25.53,0.02018,0.89,0.0,0.05,969.18,453.95,515.23,444.41,0.468
5138,214,26.9,25.43,0.0201,0.89,0.0,0.05,961.24,450.1,511.15,439.59,0.468
5139,214,27.0,25.53,0.0202,0.89,0.0,0.05,969.09,452.81,516.27,445.23,0.467
5140,214,27.0,25.53,0.0202,0.89,0.0,0.05,968.67,452.39,516.27,445.23,0.467
5141,214,27.0,24.83,0.01903,0.84,0.0,0.05,909.25,452.03,457.22,398.68,0.497
5142,214,27.0,24.83,0.01903,0.84,0.0,0.05,908.93,451.71,457.22,398.68,0.497
5143,214,26.0,25.22,0.02011,0.94,0.0,0.05,930.39,418.63,511.75,425.66,0.45
5144,214,26.2,25.68,0.0208,0.96,15.0,0.525,1852.67,941.12,911.55,724.51,0.508
5145,214,27.0,25.53,0.02016,0.89,136.0,1.0,2847.95,1634.54,1213.4,964.41,0.574
5146,214,27.0,25.53,0.02016,0.89,300.0,1.0,3058.27,1844.87,1213.4,964.41,0.603
5147,214,28.0,25.2,0.01918,0.8,448.0,1.0,3204.84,2086.29,1118.56,914.8,0.651
5148,214,27.0,25.53,0.02016,0.89,467.0,1.0,3273.05,2059.65,1213.4,964.41,0.629
5149,214,24.0,24.0,0.01892,1.0,393.0,1.0,2902.43,1809.81,1092.62,752.49,0.624
5150,214,23.6,23.6,0.01845,1.0,239.0,1.0,2651.19,1603.59,1047.6,712.42,0.605
5151,214,26.0,25.22,0.02009,0.94,370.0,1.0,3086.33,1879.61,1206.72,923.65,0.609
5152,214,27.0,24.83,0.01903,0.84,411.0,1.0,3087.34,1983.62,1103.72,866.79,0.643
5153,214,28.1,25.59,0.01984,0.82,355.0,1.0,3151.16,1969.02,1182.14,974.88,0.625
5154,214,27.0,24.83,0.01903,0.84,192.0,1.0,2807.97,1704.25,1103.72,866.79,0.607
5155,214,27.0,24.83,0.01903,0.84,46.0,0.5,1749.04,985.58,763.46,620.42,0.563
5156,214,26.3,24.71,0.01913,0.88,1.0,0.05,889.11,426.63,462.48,391.62,0.48
5157,214,26.0,24.56,0.01899,0.89,0.0,0.05,870.37,415.26,455.11,381.01,0.477
5158,214,26.0,23.88,0.01787,0.84,0.0,0.05,813.64,414.86,398.78,336.61,0.51
5159,214,25.5,23.94,0.01818,0.88,0.0,0.05,812.69,398.11,414.58,341.06,0.49
5160,215,25.0,23.59,0.01784,0.89,0.0,0.05,778.41,381.1,397.31,319.44,0.49
5161,215,25.0,23.59,0.01784,0.89,0.0,0.05,777.57,380.26,397.31,319.44,0.489
5162,215,25.4,23.98,0.0183,0.89,0.0,0.05,813.26,392.66,420.61,344.21,0.483
5163,215,25.0,24.24,0.01889,0.94,0.0,0.05,829.59,379.16,450.44,361.32,0.457
5164,215,25.0,24.24,0.01889,0.94,0.0,0.05,829.02,378.58,450.44,361.32,0.457
5165,215,24.7,24.2,0.01898,0.96,0.0,0.05,822.76,368.24,454.52,359.73,0.448
5166,215,25.0,24.24,0.01889,0.94,0.0,0.05,827.9,377.47,450.44,361.32,0.456
5167,215,24.8,24.17,0.01887,0.95,0.0,0.05,819.67,370.56,449.11,357.07,0.452
5168,215,24.7,24.2,0.01894,0.96,15.0,0.525,1643.19,869.54,773.65,568.46,0.529
5169,215,27.0,25.53,0.02016,0.89,136.0,1.0,2839.86,1626.46,1213.4,964.41,0.573
5170,215,27.0,25.53,0.02014,0.89,301.0,1.0,3050.57,1839.17,1211.4,962.63,0.603
5171,215,28.5,25.97,0.02026,0.82,449.0,1.0,3330.31,2107.33,1222.98,1025.14,0.633
5172,215,29.0,26.0,0.02008,0.79,559.0,1.0,3482.18,2275.96,1206.22,1027.63,0.654
5173,215,30.0,26.31,0.02022,0.75,622.0,1.0,3629.95,2410.18,1219.77,1074.5,0.664
5174,215,30.0,25.34,0.01858,0.69,632.0,1.0,3484.81,2425.18,1059.63,931.97,0.696
5175,215,30.0,25.5,0.01885,0.7,588.0,1.0,3457.22,2370.63,1086.59,955.97,0.686
5176,215,30.0,26.31,0.02024,0.75,492.0,1.0,3470.9,2249.12,1221.79,1076.29,0.648
5177,215,29.7,26.03,0.01991,0.75,355.0,1.0,3248.33,2059.31,1189.02,1036.69,0.634
5178,215,29.0,26.0,0.02012,0.79,192.0,1.0,3025.36,1815.14,1210.22,1031.19,0.6
5179,215,29.0,25.23,0.01881,0.74,46.0,0.5,1824.59,1076.88,747.71,656.81,0.59
5180,215,28.3,25.78,0.02006,0.82,1.0,0.05,1009.32,500.3,509.02,460.33,0.496
5181,215,28.0,25.79,0.02017,0.84,0.0,0.05,1004.01,489.08,514.93,460.18,0.487
5182,215,28.0,25.79,0.02017,0.84,0.0,0.05,1003.74,488.81,514.93,460.18,0.487
5183,215,28.2,25.83,0.02014,0.83,0.0,0.05,1008.69,495.14,513.55,462.29,0.491
5184,216,28.0,25.79,0.02017,0.84,0.0,0.05,1003.43,488.5,514.93,460.18,0.487
5185,216,28.0,25.79,0.02017,0.84,0.0,0.05,1003.24,488.31,514.93,460.18,0.487
5186,216,27.4,25.5,0.01993,0.86,0.0,0.05,971.34,468.46,502.88,441.07,0.482
5187,216,27.0,25.53,0.02016,0.89,0.0,0.05,969.01,454.82,514.19,443.58,0.469
5188,216,26.0,25.22,0.02009,0.94,0.0,0.05,932.04,421.32,510.71,424.84,0.452
5189,216,26.4,25.35,0.02015,0.92,0.0,0.05,947.21,433.22,513.99,433.82,0.457
5190,216,26.0,25.22,0.02007,0.94,0.0,0.05,928.97,419.29,509.68,424.02,0.451
5191,216,27.0,25.53,0.02018,0.89,0.0,0.05,966.38,451.15,515.23,444.41,0.467
5192,216,27.5,25.45,0.01983,0.85,15.0,0.05,984.45,486.6,497.85,438.71,0.494
5193,216,29.0,26.0,0.0201,0.79,155.0,0.15,1410.65,825.81,584.83,532.0,0.585
5194,216,29.0,26.0,0.02008,0.79,371.0,0.15,1687.63,1103.93,583.69,531.08,0.654
5195,216,29.6,25.78,0.01946,0.74,590.0,0.15,1955.59,1406.63,548.96,513.84,0.719
5196,216,30.0,26.31,0.02022,0.75,768.0,0.15,2241.45,1650.03,591.42,555.3,0.736
